Season,Player,Pos,Squad,Comp,Nation,Age,Matches Played,Starts,Minutes,90s Played,Goals,Assists,Goals + Assists,Non-Penalty Goals,Non-Penalty Goals + Assists,Penalty Kicks Made,Penalty Kicks Attempted,Yellow Cards,Second Yellow Card,Red Cards,xG: Expected Goals,npxG: Non-Penalty xG,xAG: Exp. Assisted Goals,xA: Expected Assists,Assists - xAG,npxG + xAG,PrgR,Shots Total,Shots on Target,Shots on Target %,Goals/Shot,Goals/Shot on Target,Average Shot Distance,Shots from Free Kicks,npxG/Shot,Non-Penalty Goals - npxG,Pass Attempted,Live-ball Passes,Dead-ball Passes,Passes from Free Kicks,Through Balls,Passes Blocked,Passes Offside,Passes Completed,Pass Completion %,Total Passing Distance,Progressive Passing Distance,Passes Completed (Short),Passes Attempted (Short),Pass Completion % (Short),Passes Completed (Medium),Passes Attempted (Medium),Pass Completion % (Medium),Passes Completed (Long),Passes Attempted (Long),Pass Completion % (Long),Key Passes,Passes into Final Third,Passes into Penalty Area,Crosses into Penalty Area,Progressive Passes,Switches,Crosses,Corner Kicks,Inswinging Corner Kicks,Outswinging Corner Kicks,Straight Corner Kicks,Shot-Creating Actions,SCA (Live-ball Pass),SCA (Dead-ball Pass),SCA (Take-On),SCA (Shot),SCA (Fouls Drawn),SCA (Defensive Action),Goal-Creating Actions,GCA (Live-ball Pass),GCA (Dead-ball Pass),GCA (Take-On),GCA (Shot),GCA (Fouls Drawn),GCA (Defensive Action),Tackles,Tackles Won,Tackles (Def 3rd),Tackles (Mid 3rd),Tackles (Att 3rd),Dribblers Tackled,% of Dribblers Tackled,Blocks,Shots Blocked,Passes Blocked.1,Interceptions,Clearences,Errors,Touches,Touches (Def 3rd),Touches (Mid 3rd),Touches (Att 3rd),Touches (Att Pen),Take-Ons Attempted,Successful Take-On %,Tackled During Take-On Percentage,Carries,Total Carrying Distance,Progressive Carries,Progressive Carrying Distance,Carries into Final Third,Carries into Penalty Area,Miscontrols,Dispossessed,Passes Received,Progressive Passes Rec,Fouls Committed,Fouls Drawn,Offsides,Penalty Kicks Won,Penalty Kicks Conceded,Own Goals,Ball Recoveries,Aerials Won,Aerials Lost,% of Aerials Won,Best Role,Poss
2023-2024,Andy Visser,FW,Vitesse,pr Primeira Liga,nl NED,18,9,2,241,2.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00874751491053678,0.00874751491053678,0.0007952286282306163,0.0013916500994035788,-0.04,0.00874751491053678,0.058846918489065606,0.05149105367793241,0.014711729622266401,28.6,0.0,0.0,11.8,0.0,0.17,-0.44,0.34592445328031807,0.3021868787276342,0.044135188866799215,0.0,0.0,0.0,0.0,0.18409542743538768,53.2,2.723658051689861,0.43538767395626243,0.09562624254473161,0.18409542743538768,52.0,0.07355864811133202,0.11789264413518886,62.5,0.0,0.014711729622266401,0.0,0.014711729622266401,0.0,0.007355864811133201,0.0,0.022067594433399607,0.0,0.0,0.0,0.0,0.0,0.0,0.022067594433399607,0.022067594433399607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.610999999999997,0.0,18.610999999999997,0.0,0.37,0.0,18.610999999999997,0.0,0.49304174950298213,0.029423459244532803,0.24254473161033796,0.22067594433399604,0.09562624254473161,0.0,0.0,0.0,0.1988071570576541,0.6341948310139165,0.014711729622266401,0.31610337972167,0.014711729622266401,0.0,74.44399999999999,18.610999999999997,0.3021868787276342,0.058846918489065606,74.44399999999999,37.221999999999994,37.221999999999994,0.0,0.0,0.0,74.44399999999999,241.94299999999996,372.723,39.4,,50.3
2023-2024,Callum O'Dowda,"FW,DF",Cardiff City,en EFL Championship,ie IRL,28,11,5,551,6.1,0.0035164835164835165,0.0035164835164835165,0.007252747252747253,0.0035164835164835165,0.007252747252747253,0.0,0.0,0.0,0.0,0.0,0.006153846153846155,0.006153846153846155,0.005714285714285714,0.003956043956043956,-0.1,0.011428571428571429,0.12967032967032968,0.02527472527472527,0.010769230769230769,42.9,0.0030769230769230774,0.007252747252747253,10.8,0.0,0.24,-0.11,0.9934065934065934,0.8505494505494506,0.13692307692307693,0.014505494505494506,0.0,74.61999999999999,0.33,0.7164835164835165,72.1,10.334065934065935,2.8131868131868134,0.42417582417582417,0.48571428571428577,87.4,0.25274725274725274,0.35604395604395606,70.7,0.021538461538461538,0.07208791208791208,30.0,0.01802197802197802,0.02527472527472527,0.0,0.0,0.04329670329670329,0.0035164835164835165,0.04329670329670329,0.0,0.0,0.0,0.0,0.032527472527472526,0.032527472527472526,0.0,0.0,0.0,0.0,0.0,0.007252747252747253,0.007252747252747253,0.0,0.0,0.0,0.0,0.0,104.64999999999999,52.324999999999996,37.309999999999995,44.589999999999996,22.294999999999998,96.91499999999999,46.2,89.635,44.589999999999996,0.98,22.294999999999998,89.635,7.28,1.2505494505494505,0.37362637362637363,0.5450549450549451,0.34285714285714286,0.07934065934065934,0.02879120879120879,37.5,62.5,0.6483516483516484,3.4483516483516485,0.06835164835164835,1.6571428571428573,0.010769230769230769,0.01802197802197802,81.9,22.294999999999998,0.756043956043956,0.12967032967032968,59.605000000000004,74.61999999999999,0.0,0.0,0.0,0.0,208.845,126.94500000000001,111.92999999999999,53.1,Winger,45.5
2023-2024,Gaetano Castrovilli,"FW,MF",Fiorentina,it Serie A,it ITA,26,6,5,367,4.1,0.004181184668989547,0.00853658536585366,0.012717770034843206,0.004181184668989547,0.01289198606271777,0.0,0.0,0.0,0.0,0.0,0.0012195121951219514,0.0012195121951219514,0.0026132404181184667,0.0003484320557491289,0.34,0.003832752613240418,0.10627177700348432,0.021254355400696864,0.00853658536585366,40.0,0.0034843205574912896,0.008710801393728223,14.9,0.0,0.07,0.17,0.4930313588850174,0.475609756097561,0.012717770034843206,0.004181184668989547,0.0,98.154,0.24,0.318815331010453,64.7,4.945993031358885,1.3588850174216027,0.17421602787456447,0.21602787456445993,80.4,0.11045296167247387,0.17421602787456447,63.4,0.025435540069686412,0.04250871080139373,60.0,0.029790940766550523,0.025435540069686412,0.012717770034843206,0.00853658536585366,0.05104529616724739,0.00853658536585366,0.038327526132404185,0.0,0.0,0.0,0.0,0.04250871080139373,0.038327526132404185,0.0,0.0,0.0,0.004181184668989547,0.0,0.01707317073170732,0.012717770034843206,0.0,0.0,0.0,0.004181184668989547,0.0,41.902,28.125999999999998,13.776,28.125999999999998,0.0,111.92999999999999,12.5,56.251999999999995,0.0,0.98,28.125999999999998,41.902,0.0,0.6794425087108014,0.07229965156794425,0.3066202090592335,0.31358885017421606,0.046689895470383276,0.059407665505226484,21.4,64.3,0.3832752613240418,2.958188153310105,0.059407665505226484,1.5174216027874563,0.03397212543554007,0.00853658536585366,153.832,83.804,0.4878048780487805,0.10627177700348432,56.251999999999995,70.02799999999999,13.776,0.0,0.0,0.0,238.21,41.902,28.125999999999998,60.0,Mezzala,57.4
2023-2024,Heriberto Tavares,"FW,MF",Estoril,pr Primeira Liga,pt POR,26,32,15,"1,251",13.9,0.0028747433264887066,0.0,0.0028747433264887066,0.0028747433264887066,0.0028747433264887066,0.0,0.0,17.532,0.0,0.0,0.0026694045174537988,0.0026694045174537988,0.0016427104722792608,0.0018480492813141682,-0.08,0.004312114989733059,0.14476386036960984,0.03839835728952772,0.01026694045174538,26.9,0.0016427104722792608,0.005954825462012319,20.2,0.0,0.07,0.01,0.5667351129363449,0.5236139630390143,0.04127310061601642,0.007392197125256673,0.004517453798767967,73.537,0.0,0.3408624229979466,60.3,5.6303901437371655,1.7659137577002053,0.18603696098562628,0.23408624229979466,79.7,0.11519507186858316,0.19342915811088293,59.5,0.0324435318275154,0.08275154004106776,39.3,0.014784394250513345,0.02217659137577002,0.020739219712525667,0.005954825462012319,0.05462012320328542,0.007392197125256673,0.060574948665297744,0.004517453798767967,0.0014373716632443533,0.0014373716632443533,0.0,0.04435318275154004,0.028131416837782343,0.005954825462012319,0.004517453798767967,0.004517453798767967,0.0,0.0014373716632443533,0.007392197125256673,0.004517453798767967,0.0,0.0014373716632443533,0.0014373716632443533,0.0,0.0,49.187000000000005,31.655000000000005,24.35,17.532,6.818000000000001,62.82300000000001,22.2,20.941000000000003,0.0,0.43,14.123,17.532,6.818000000000001,0.7967145790554414,0.1137577002053388,0.30390143737166325,0.3860369609856263,0.07084188911704312,0.09158110882956878,38.7,54.8,0.4948665297741273,3.195071868583162,0.05605749486652977,1.5338809034907597,0.03839835728952772,0.02361396303901437,119.31500000000001,56.004999999999995,0.5564681724845996,0.14476386036960984,84.251,76.94600000000001,31.655000000000005,0.0,3.4090000000000007,0.0,209.41,24.35,62.82300000000001,28.0,Inverted Winger,48.7
2023-2024,Nick Viergever,DF,Utrecht,pr Primeira Liga,nl NED,33,25,23,"2,048",22.8,0.0008264462809917356,0.0,0.0008264462809917356,0.0008264462809917356,0.0008264462809917356,0.0,0.0,1.936,0.0,1.936,0.0006198347107438017,0.0006198347107438017,0.0006198347107438017,0.0008264462809917356,-0.03,0.0012396694214876034,0.00640495867768595,0.008057851239669423,0.0026859504132231405,33.3,0.0022727272727272726,0.006818181818181819,9.3,0.0,0.08,0.01,1.1446280991735538,1.0516528925619835,0.0878099173553719,0.05247933884297521,0.0,23.232,0.22,0.9793388429752066,85.7,18.75619834710744,7.811983471074381,0.3326446280991736,0.3615702479338843,91.5,0.5578512396694215,0.6198347107438017,90.2,0.08243801652892563,0.13140495867768595,62.8,0.00640495867768595,0.0878099173553719,0.005371900826446281,0.001859504132231405,0.10599173553719009,0.00371900826446281,0.007231404958677685,0.0,0.0,0.0,0.0,0.026239669421487605,0.023553719008264463,0.001859504132231405,0.0,0.0008264462809917356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.75999999999999,31.944,50.82,10.648,6.292,65.824,74.2,61.467999999999996,38.236,0.48,27.587999999999997,197.472,1.936,1.340909090909091,0.5801652892561984,0.6859504132231405,0.0634297520661157,0.01714876033057851,0.005371900826446281,50.0,50.0,0.7086776859504131,3.8512396694214877,0.02272727272727273,2.5165289256198347,0.007231404958677685,0.0,29.523999999999997,1.936,0.8264462809917356,0.00640495867768595,23.232,12.584,0.0,0.0,0.0,0.0,167.464,99.704,72.116,58.0,Full-Back,48.4
2023-2024,Lewis O'Brien,MF,Middlesbrough,en EFL Championship,eng ENG,24,23,18,"1,576",17.5,0.0,0.0011342155009451795,0.0011342155009451795,0.0,0.0011342155009451795,0.0,0.0,3.174,0.0,0.0,0.0005671077504725897,0.0005671077504725897,0.0013232514177693763,0.001890359168241966,-0.02,0.001890359168241966,0.058412098298676746,0.013988657844990548,0.0032136105860113423,23.1,0.0,0.0,23.4,0.0,0.04,-0.03,1.1001890359168243,1.0453686200378072,0.049716446124763704,0.01947069943289225,0.004347826086956522,45.494,0.23,0.9338374291115312,85.0,13.835538752362949,3.735349716446125,0.5198487712665406,0.5671077504725898,91.6,0.332703213610586,0.38752362948960306,85.8,0.045368620037807186,0.0831758034026465,54.5,0.01720226843100189,0.09073724007561437,0.015122873345935728,0.002079395085066163,0.09281663516068053,0.0032136105860113423,0.029111531190926278,0.013988657844990548,0.011909262759924386,0.0,0.0,0.04328922495274102,0.029111531190926278,0.0032136105860113423,0.005482041587901701,0.0,0.002079395085066163,0.0032136105860113423,0.002079395085066163,0.002079395085066163,0.0,0.0,0.0,0.0,0.0,121.141,72.473,45.494,57.661,17.986,96.807,50.0,84.64,26.979,1.09,51.312999999999995,72.473,0.0,1.2911153119092627,0.2873345935727788,0.7145557655954631,0.30056710775047263,0.015122873345935728,0.028166351606805293,46.2,26.09,0.7788279773156901,3.854442344045369,0.04102079395085066,2.047258979206049,0.04102079395085066,0.0032136105860113423,66.654,72.473,0.9395085066162572,0.058412098298676746,66.654,87.814,0.0,0.0,0.0,0.0,271.90599999999995,33.327,36.501,47.8,Box To Box Midfielder,52.9
2023-2024,Santiago Castro,FW,Bologna,it Serie A,ar ARG,18,8,2,242,2.7,0.006368330464716006,0.006368330464716006,0.012736660929432013,0.006368330464716006,0.012736660929432013,0.0,0.0,21.497,0.0,0.0,0.006368330464716006,0.006368330464716006,0.003270223752151463,0.0,0.19,0.00963855421686747,0.09569707401032701,0.04457831325301204,0.01910499139414802,42.9,0.0024096385542168677,0.005679862306368331,19.6,0.0,0.14,0.00,0.33218588640275387,0.2994836488812392,0.031841652323580036,0.0,0.0,21.497,0.0,0.2736660929432014,82.7,4.3029259896729775,0.40791738382099824,0.1910499139414802,0.22375215146299482,85.7,0.04457831325301204,0.05094664371772805,87.5,0.031841652323580036,0.03820998278829604,83.3,0.006368330464716006,0.012736660929432013,0.0,0.0,0.006368330464716006,0.006368330464716006,0.006368330464716006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.994,21.497,0.0,21.497,21.497,64.49100000000001,33.3,21.497,0.0,0.37,21.497,21.497,0.0,0.4836488812392427,0.031841652323580036,0.261617900172117,0.1910499139414802,0.05094664371772805,0.01910499139414802,66.7,33.3,0.3253012048192771,1.6385542168674698,0.006368330464716006,0.3958691910499139,0.012736660929432013,0.0,193.473,64.49100000000001,0.41480206540447506,0.09569707401032701,150.47899999999998,150.47899999999998,0.0,0.0,0.0,0.0,85.988,107.48500000000001,150.47899999999998,41.7,Pressing Forward,58.1
2023-2024,Mehdi Taremi,"FW,MF",Porto,pr Primeira Liga,ir IRN,31,23,15,"1,478",16.4,0.005863708399366086,0.0038034865293185417,0.009667194928684628,0.0038034865293185417,0.007765451664025356,0.0019017432646592709,0.002852614896988906,11.358,0.0,0.0,0.007606973058637083,0.005388272583201268,0.0025356576862123614,0.0025356576862123614,0.08,0.008082408874801902,0.09762282091917591,0.02709984152139461,0.009667194928684628,35.7,0.0022187004754358162,0.006339144215530904,13.5,0.0019017432646592709,0.2,-0.09,0.41679873217115687,0.38827258320126784,0.029001584786053882,0.0019017432646592709,0.008716323296354992,80.768,0.0,0.31695721077654515,76.1,4.334389857369255,1.0126782884310617,0.18858954041204437,0.22503961965134706,83.7,0.10142630744849446,0.1266244057052298,80.2,0.009667194928684628,0.017432646592709985,55.6,0.02028526148969889,0.028050713153724247,0.015530903328050712,0.0,0.04928684627575277,0.0,0.0,0.0019017432646592709,0.0,0.0,0.0,0.04643423137876387,0.03375594294770206,0.0,0.0038034865293185417,0.0038034865293185417,0.004754358161648177,0.0,0.008716323296354992,0.005863708399366086,0.0,0.0019017432646592709,0.0009508716323296354,0.0,0.0,92.126,57.42100000000001,30.919,34.705000000000005,27.133,92.126,33.3,53.635,11.358,0.67,27.133,80.768,0.0,0.5832012678288431,0.05705229793977813,0.2630744849445325,0.27099841521394613,0.08399366085578447,0.029001584786053882,40.0,50.0,0.29160063391442154,1.630744849445325,0.02709984152139461,0.8082408874801902,0.02028526148969889,0.009667194928684628,111.687,38.491,0.393026941362916,0.09762282091917591,84.554,111.687,73.196,3.786,0.0,0.0,181.097,119.259,134.403,47.0,Deep Lying Forward,63.1
2023-2024,Niklas Vesterlund,"DF,FW",Utrecht,pr Primeira Liga,dk DEN,24,9,3,274,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.972,0.0,0.0,0.0,0.0,0.0035123966942148762,0.0006198347107438017,-0.17,0.0035123966942148762,0.08946280991735538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.9235537190082646,0.737603305785124,0.17913223140495868,0.006818181818181819,0.0,48.4,0.33,0.6673553719008264,72.4,10.964876033057852,2.7004132231404956,0.31611570247933884,0.37190082644628103,85.2,0.26859504132231404,0.38636363636363635,69.6,0.0481404958677686,0.09648760330578512,50.0,0.006818181818181819,0.006818181818181819,0.006818181818181819,0.0,0.03450413223140496,0.0,0.04132231404958678,0.0,0.0,0.0,0.0,0.013842975206611572,0.006818181818181819,0.0,0.0,0.0,0.006818181818181819,0.0,0.006818181818181819,0.0,0.0,0.0,0.0,0.006818181818181819,0.0,80.82799999999999,64.372,80.82799999999999,0.0,0.0,80.82799999999999,80.0,129.22799999999998,80.82799999999999,1.0,15.972,161.172,0.0,1.1508264462809918,0.40702479338842973,0.5165289256198348,0.23347107438016532,0.02066115702479339,0.013842975206611572,100.0,0.0,0.42768595041322316,1.2458677685950412,0.013842975206611572,0.6342975206611571,0.013842975206611572,0.006818181818181819,96.8,0.0,0.53099173553719,0.08946280991735538,48.4,32.428000000000004,0.0,15.972,0.0,0.0,274.428,48.4,48.4,50.0,Full-Back,48.4
2023-2024,Marcelino Núñez,MF,Norwich City,en EFL Championship,cl CHI,23,36,25,"2,262",25.1,0.001622718052738337,0.002434077079107505,0.004056795131845843,0.001622718052738337,0.004056795131845843,0.0,0.0,11.831999999999999,0.0,0.0,0.0018255578093306288,0.0018255578093306288,0.002231237322515213,0.002434077079107505,0.01,0.004056795131845843,0.03144016227180527,0.048478701825557816,0.00973630831643002,20.0,0.0006085192697768763,0.003448275862068966,25.9,0.008113590263691685,0.04,-0.01,1.334685598377282,1.2454361054766734,0.08154158215010142,0.03062880324543611,0.002434077079107505,31.552,0.36,1.1115618661257607,83.3,21.752535496957407,6.821501014198784,0.4239350912778905,0.4604462474645031,91.9,0.5314401622718052,0.5862068965517241,90.6,0.14462474645030426,0.24340770791075053,59.3,0.0281947261663286,0.09208924949290062,0.017849898580121704,0.005679513184584179,0.10588235294117647,0.012170385395537525,0.06389452332657201,0.03874239350912779,0.02515212981744422,0.005679513184584179,0.001622718052738337,0.06957403651115619,0.04766734279918865,0.012981744421906695,0.003245436105476674,0.00486815415821501,0.0008113590263691685,0.0,0.005679513184584179,0.003245436105476674,0.002434077079107505,0.0,0.0,0.0,0.0,131.631,64.583,47.327999999999996,74.443,9.86,135.575,44.9,57.187999999999995,9.86,0.96,19.72,61.132,0.0,1.5598377281947264,0.4239350912778905,0.8275862068965517,0.3144016227180528,0.012981744421906695,0.0257606490872211,68.8,25.0,0.9371196754563895,4.470588235294118,0.01947261663286004,1.9330628803245438,0.02109533468559838,0.003245436105476674,74.443,41.412,1.1176470588235294,0.03144016227180527,80.359,29.58,1.972,0.0,0.0,0.0,221.85,31.552,59.16,34.8,Advanced Playmaker,49.3
2023-2024,Jonny Castro,MF,Wolves,eng Premier League,es ESP,29,1,0,5,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,489.0,0.0,489.0,489.0,0.0,0.0,0.0,0.0,0.40899795501022496,0.20449897750511248,0.20449897750511248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,48.9
2023-2024,Mateo Tanlongo,MF,Rio Ave,pr Primeira Liga,ar ARG,19,12,7,613,6.8,0.0,0.0030800821355236136,0.0030800821355236136,0.0,0.0030800821355236136,0.0,0.0,36.038000000000004,0.0,0.0,0.0,0.0,0.0012320328542094455,0.0008213552361396304,0.09,0.0012320328542094455,0.012114989733059547,0.0030800821355236136,0.0,0.0,0.0,0.0,30.4,0.0,0.01,0.00,0.8788501026694044,0.8295687885010267,0.036139630390143736,0.036139630390143736,0.0,28.733,0.59,0.731006160164271,83.2,13.874743326488707,3.078028747433265,0.3141683778234086,0.3655030800821355,86.0,0.29568788501026694,0.3223819301848049,91.6,0.10862422997946611,0.14496919917864476,75.0,0.018069815195071868,0.030184804928131415,0.015195071868583161,0.005954825462012319,0.03921971252566735,0.009034907597535934,0.005954825462012319,0.0,0.0,0.0,0.0,0.03326488706365503,0.027104722792607804,0.0,0.0030800821355236136,0.0,0.0,0.0030800821355236136,0.005954825462012319,0.0030800821355236136,0.0,0.0,0.0,0.0,0.0030800821355236136,129.055,57.466,42.856,64.284,21.428,107.62700000000001,33.3,28.733,7.305,0.44,57.466,7.305,0.0,1.0410677618069815,0.31622176591375767,0.6180698151950719,0.11786447638603696,0.0030800821355236136,0.024229979466119093,37.5,62.5,0.48254620123203285,1.8624229979466118,0.009034907597535934,0.8480492813141682,0.018069815195071868,0.0,42.856,36.038000000000004,0.6940451745379875,0.012114989733059547,121.75,71.589,0.0,0.0,0.0,0.0,200.644,7.305,28.733,20.0,Central Midfielder,48.7
2023-2024,Yorbe Vertessen,FW,PSV Eindhoven,pr Primeira Liga,be BEL,22,17,3,437,4.9,0.00945736434108527,0.0031007751937984496,0.012713178294573642,0.00945736434108527,0.012713178294573642,0.0,0.0,0.0,0.0,0.0,0.007286821705426356,0.007286821705426356,0.005116279069767442,0.002170542635658915,-0.12,0.012093023255813955,0.15813953488372093,0.06325581395348838,0.022170542635658912,35.0,0.002325581395348837,0.006666666666666666,18.0,0.0,0.11,0.14,0.48186046511627906,0.48372093023255813,0.00945736434108527,0.0,0.00945736434108527,65.79,0.0,0.3674418604651163,74.4,5.384496124031008,1.1224806201550388,0.2062015503875969,0.24651162790697675,83.3,0.13612403100775192,0.17054263565891473,79.6,0.012713178294573642,0.03162790697674419,40.0,0.025271317829457362,0.01891472868217054,0.01891472868217054,0.0,0.04108527131782946,0.0031007751937984496,0.018604651162790697,0.0,0.0,0.0,0.0,0.07596899224806201,0.053798449612403106,0.0,0.012713178294573642,0.0031007751937984496,0.006356589147286821,0.0,0.015813953488372095,0.00945736434108527,0.0,0.0031007751937984496,0.0,0.0031007751937984496,0.0,65.79,52.88999999999999,39.345,0.0,26.444999999999997,158.025,41.7,39.345,12.9,0.41,12.9,78.69,0.0,0.717829457364341,0.08852713178294573,0.2496124031007752,0.38914728682170546,0.09178294573643411,0.06651162790697675,42.9,52.4,0.46511627906976744,4.35968992248062,0.11069767441860465,2.7751937984496124,0.07271317829457365,0.044341085271317825,105.13499999999999,131.58,0.5286821705426357,0.15813953488372093,12.9,118.68,0.0,12.9,0.0,0.0,289.605,65.79,105.13499999999999,38.5,Inverted Winger,64.5
2023-2024,Brooke Norton-Cuffy,"DF,MF",Millwall,en EFL Championship,eng ENG,19,40,25,"2,278",25.3,0.0018912529550827424,0.003782505910165485,0.005673758865248227,0.0018912529550827424,0.005673758865248227,0.0,0.0,6.768,0.0,0.0,0.0018912529550827424,0.0018912529550827424,0.002600472813238771,0.002127659574468085,0.05,0.00425531914893617,0.12340425531914893,0.016784869976359338,0.00851063829787234,50.0,0.002600472813238771,0.005200945626477542,18.1,0.0,0.12,0.00,0.7801418439716312,0.7044917257683215,0.07375886524822696,0.00851063829787234,0.0028368794326241137,36.800999999999995,0.04,0.5295508274231678,67.8,8.087470449172578,2.8156028368794326,0.30496453900709225,0.37115839243498816,82.3,0.1794326241134752,0.2576832151300237,69.3,0.032624113475177303,0.10000000000000002,32.7,0.01583924349881797,0.033569739952718676,0.014893617021276596,0.00756501182033097,0.045862884160756505,0.0028368794326241137,0.0756501182033097,0.0018912529550827424,0.0,0.0,0.0,0.045862884160756505,0.029787234042553193,0.0009456264775413712,0.00851063829787234,0.0018912529550827424,0.003782505910165485,0.0009456264775413712,0.00756501182033097,0.0047281323877068565,0.0,0.0018912529550827424,0.0009456264775413712,0.0,0.0,103.635,58.37399999999999,54.989999999999995,38.493,10.152,96.86699999999999,72.4,48.644999999999996,8.459999999999999,0.95,40.184999999999995,75.294,0.0,1.1442080378250592,0.2789598108747045,0.5082742316784871,0.37352245862884165,0.036406619385342794,0.11205673758865249,41.7,50.8,0.5957446808510638,4.472813238770685,0.06997635933806147,2.0685579196217496,0.04208037825059102,0.016784869976359338,93.48299999999999,76.986,0.628841607565012,0.12340425531914893,31.724999999999998,38.493,3.384,0.0,0.0,0.0,202.194,71.91,91.791,43.9,Wing-Back,42.3
2023-2024,Samu Castillejo,"FW,MF",Sassuolo,it Serie A,es ESP,28,17,6,536,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.454,0.0,0.0,0.0011415525114155253,0.0011415525114155253,0.0038812785388127858,0.0034246575342465756,-0.17,0.004566210045662101,0.17123287671232879,0.022831050228310504,0.007534246575342467,33.3,0.0,0.0,16.6,0.0,0.04,-0.05,1.0776255707762559,0.9634703196347033,0.11027397260273973,0.04954337899543379,0.0,29.346,0.17,0.8105022831050229,75.3,12.32420091324201,2.636986301369863,0.4155251141552512,0.4566210045662101,90.8,0.32648401826484025,0.406392694063927,80.4,0.03812785388127854,0.1408675799086758,27.0,0.05707762557077626,0.05319634703196348,0.022831050228310504,0.015296803652968038,0.09885844748858448,0.007534246575342467,0.12945205479452054,0.04954337899543379,0.02671232876712329,0.011415525114155252,0.0,0.10273972602739727,0.08378995433789954,0.007534246575342467,0.0038812785388127858,0.0038812785388127858,0.0038812785388127858,0.0,0.0038812785388127858,0.0038812785388127858,0.0,0.0,0.0,0.0,0.0,87.6,73.14599999999999,36.354,36.354,14.454,138.84599999999998,36.8,116.94599999999998,7.446,2.5,7.446,21.9,0.0,1.4109589041095891,0.1445205479452055,0.5707762557077626,0.723744292237443,0.05319634703196348,0.07237442922374429,47.4,42.1,0.9429223744292238,6.5228310502283104,0.10273972602739727,3.1917808219178085,0.09132420091324202,0.02671232876712329,167.754,131.39999999999998,1.0570776255707763,0.17123287671232879,80.154,131.39999999999998,7.446,0.0,0.0,0.0,240.89999999999998,14.454,65.69999999999999,18.2,Inverted Winger,43.8
2023-2024,Tamble,FW,Portimonense,pr Primeira Liga,pt POR,22,5,4,363,4.0,0.005592841163310961,0.0,0.005592841163310961,0.005592841163310961,0.005592841163310961,0.0,0.0,11.175,0.0,0.0,0.006263982102908278,0.006263982102908278,0.0006711409395973154,0.0006711409395973154,-0.03,0.006711409395973153,0.07829977628635346,0.02796420581655481,0.005592841163310961,20.0,0.0044742729306487695,0.022371364653243846,11.7,0.0,0.23,-0.03,0.36912751677852346,0.30201342281879195,0.06711409395973154,0.0,0.0,22.35,0.0,0.2639821029082774,71.2,3.411633109619687,0.2348993288590604,0.14541387024608501,0.20134228187919462,72.2,0.07829977628635346,0.10626398210290827,73.7,0.005592841163310961,0.005592841163310961,100.0,0.011185682326621923,0.016778523489932886,0.0,0.0,0.022371364653243846,0.0,0.005592841163310961,0.0,0.0,0.0,0.0,0.022371364653243846,0.022371364653243846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.35,0.0,33.525000000000006,33.525000000000006,0.0,11.175,33.525000000000006,0.0,0.5480984340044742,0.04474272930648769,0.2639821029082774,0.24161073825503357,0.050335570469798654,0.022371364653243846,25.0,75.0,0.2751677852348993,0.9574944071588366,0.005592841163310961,0.36912751677852346,0.011185682326621923,0.011185682326621923,78.22500000000001,0.0,0.3467561521252796,0.07829977628635346,100.575,33.525000000000006,22.35,0.0,0.0,0.0,122.92500000000001,67.05000000000001,212.32500000000002,24.0,,44.7
